Engine_Size,Cylinders,Fuel_Consumption_City,Fuel_Consumption_Hwy,Fuel_Consumption_Comb,Fuel_Consumption_Comb-1,CO2_Emissions,Fuel_Type_D,Fuel_Type_E,Fuel_Type_N,Fuel_Type_X,Fuel_Type_Z
2.3,4,11.2,7.3,9.4,30,221,False,False,False,True,False
2.3,4,11.8,8.4,10.3,27,242,False,False,False,True,False
2.3,4,11.2,7.9,9.7,29,226,False,False,False,True,False
2.3,4,11.8,8.7,10.4,27,244,False,False,False,True,False
5.0,8,15.0,9.1,12.3,23,289,False,False,False,True,False
5.0,8,16.1,9.9,13.3,21,312,False,False,False,True,False
5.0,8,16.4,10.2,13.6,21,319,False,False,False,True,False
2.3,4,11.8,8.4,10.3,27,242,False,False,False,True,False
2.3,4,11.8,8.7,10.4,27,244,False,False,False,True,False
2.3,4,11.8,8.4,10.3,27,240,False,False,False,True,False
2.3,4,12.1,9.1,10.7,26,252,False,False,False,True,False
5.0,8,15.4,9.7,12.9,22,303,False,False,False,True,False
2.3,4,11.8,9.8,10.9,26,256,False,False,False,True,False
5.2,8,17.1,11.4,14.5,19,342,False,False,False,False,True
5.2,8,19.9,12.7,16.7,17,392,False,False,False,False,True
3.5,6,16.2,12.3,14.5,19,340,False,False,False,True,False
3.5,6,21.5,16.2,19.1,15,316,False,True,False,False,False
3.5,6,16.7,12.8,15.0,19,352,False,False,False,True,False
3.5,6,22.1,16.8,19.8,14,328,False,True,False,False,False
2.0,4,9.8,8.8,9.3,30,219,False,False,False,True,False
2.0,4,13.3,11.8,12.6,22,209,False,True,False,False,False
2.0,4,9.8,8.8,9.3,30,219,False,False,False,True,False
2.5,4,12.0,8.8,10.6,27,247,False,False,False,True,False
2.0,4,9.9,8.2,9.2,31,214,False,False,False,True,False
2.0,4,9.9,8.2,9.2,31,214,False,False,False,True,False
2.0,4,13.7,11.1,12.5,23,208,False,True,False,False,False
2.5,4,12.1,9.0,10.7,26,251,False,False,False,True,False
2.0,4,12.8,8.5,10.9,26,255,False,False,False,False,True
2.0,4,11.4,8.6,10.2,28,238,False,False,False,False,True
3.3,6,14.1,9.5,12.0,24,284,False,False,False,False,True
3.3,6,13.8,9.7,11.9,24,282,False,False,False,False,True
3.8,6,13.4,9.6,11.7,24,276,False,False,False,True,False
5.0,8,15.6,10.4,13.2,21,312,False,False,False,False,True
3.3,6,13.6,9.5,11.8,24,280,False,False,False,False,True
5.0,8,15.4,10.2,13.1,22,311,False,False,False,False,True
2.0,4,11.0,8.3,9.8,29,225,False,False,False,True,False
2.5,4,11.3,8.9,10.2,28,238,False,False,False,True,False
3.6,6,12.6,8.8,10.9,26,257,False,False,False,True,False
2.0,4,11.3,8.7,10.1,28,232,False,False,False,True,False
3.6,6,13.1,9.4,11.4,25,269,False,False,False,True,False
2.5,4,12.1,9.2,10.8,26,252,False,False,False,True,False
2.8,4,11.8,7.9,10.1,28,270,True,False,False,False,False
3.6,6,13.4,9.6,11.7,24,273,False,False,False,True,False
2.5,4,12.6,9.7,11.3,25,265,False,False,False,True,False
2.8,4,12.3,8.5,10.6,27,284,True,False,False,False,False
3.6,6,14.0,9.9,12.2,23,286,False,False,False,True,False
2.7,4,11.9,10.3,11.1,25,262,False,False,False,True,False
2.7,4,12.5,10.8,11.7,24,275,False,False,False,True,False
3.0,6,10.2,7.8,9.1,31,245,True,False,False,False,False
4.3,6,15.1,11.5,13.5,21,318,False,False,False,True,False
5.3,8,15.9,11.4,13.9,20,326,False,False,False,True,False
5.3,8,16.0,12.6,14.4,20,339,False,False,False,True,False
5.3,8,22.2,16.2,19.5,14,326,False,True,False,False,False
5.3,8,14.0,10.1,12.2,23,288,False,False,False,True,False
2.7,4,12.5,10.8,11.7,24,275,False,False,False,True,False
2.7,4,12.7,11.0,12.0,24,280,False,False,False,True,False
3.0,6,10.5,9.1,9.9,29,265,True,False,False,False,False
3.0,6,10.5,9.1,9.9,29,265,True,False,False,False,False
4.3,6,15.7,12.0,14.1,20,331,False,False,False,True,False
5.3,8,15.9,11.8,14.1,20,331,False,False,False,True,False
5.3,8,16.4,12.6,14.7,19,344,False,False,False,True,False
5.3,8,21.8,16.8,19.5,14,325,False,True,False,False,False
5.3,8,16.7,13.1,15.1,19,354,False,False,False,True,False
5.3,8,14.7,10.8,13.0,22,304,False,False,False,True,False
5.3,8,15.1,11.4,13.4,21,314,False,False,False,True,False
5.3,8,14.3,10.6,12.7,22,298,False,False,False,True,False
5.3,8,14.7,11.2,13.1,22,307,False,False,False,True,False
6.2,8,15.5,11.9,13.9,20,326,False,False,False,False,True
6.2,8,15.7,12.4,14.2,20,332,False,False,False,False,True
1.5,4,9.2,7.8,8.6,33,202,False,False,False,True,False
1.5,4,9.5,8.3,9.0,31,210,False,False,False,True,False
2.0,4,11.2,9.0,10.2,28,239,False,False,False,False,True
5.3,8,15.7,10.5,13.4,21,314,False,False,False,True,False
5.3,8,15.7,10.5,13.4,21,314,False,False,False,True,False
5.3,8,21.2,13.9,17.9,16,298,False,True,False,False,False
5.3,8,16.0,11.2,13.8,20,325,False,False,False,True,False
5.3,8,16.0,11.2,13.8,20,325,False,False,False,True,False
5.3,8,21.7,14.3,18.4,15,305,False,True,False,False,False
6.2,8,16.5,10.9,13.9,20,327,False,False,False,False,True
5.3,8,15.7,10.5,13.4,21,314,False,False,False,True,False
5.3,8,15.7,10.5,13.4,21,314,False,False,False,True,False
5.3,8,21.2,13.9,17.9,16,298,False,True,False,False,False
5.3,8,16.8,11.3,14.4,20,337,False,False,False,True,False
5.3,8,16.8,11.3,14.4,20,337,False,False,False,True,False
5.3,8,22.2,15.3,19.1,15,319,False,True,False,False,False
6.2,8,17.2,11.4,14.6,19,343,False,False,False,False,True
1.5,4,7.9,6.3,7.2,39,170,False,False,False,True,False
1.5,4,8.2,6.8,7.6,37,177,False,False,False,True,False
1.5,4,8.9,6.7,7.9,36,185,False,False,False,True,False
2.0,4,10.7,7.3,9.2,31,214,False,False,False,True,False
2.0,4,10.4,7.4,9.1,31,211,False,False,False,True,False
2.0,4,5.0,5.0,5.0,56,117,False,False,False,True,False
1.5,4,7.8,6.4,7.2,39,167,False,False,False,True,False
2.0,4,7.8,6.1,7.1,40,164,False,False,False,True,False
2.0,4,8.3,6.6,7.5,38,176,False,False,False,True,False
2.0,4,9.3,6.7,8.1,35,189,False,False,False,True,False
1.5,4,8.9,6.4,7.8,36,183,False,False,False,False,True
1.5,4,7.7,6.0,6.9,41,162,False,False,False,True,False
1.5,4,8.0,6.2,7.2,39,167,False,False,False,True,False
1.5,4,8.0,6.6,7.4,38,172,False,False,False,False,True
1.5,4,8.0,6.2,7.2,39,167,False,False,False,False,True
1.5,4,7.8,6.2,7.1,40,165,False,False,False,True,False
2.0,4,7.9,6.1,7.1,40,167,False,False,False,True,False
2.0,4,8.2,6.5,7.4,38,172,False,False,False,True,False
2.0,4,9.3,6.5,8.0,35,186,False,False,False,True,False
1.5,4,8.9,6.4,7.8,36,183,False,False,False,False,True
2.0,4,10.5,8.4,9.6,29,223,False,False,False,False,True
1.5,4,8.3,7.0,7.7,37,180,False,False,False,True,False
1.5,4,8.7,7.4,8.1,35,189,False,False,False,True,False
1.5,4,7.0,5.9,6.5,43,151,False,False,False,True,False
1.5,4,7.6,6.5,7.0,40,166,False,False,False,True,False
1.5,4,8.1,6.6,7.4,38,174,False,False,False,True,False
1.8,4,8.4,7.0,7.8,36,181,False,False,False,True,False
1.8,4,8.8,7.5,8.2,34,193,False,False,False,True,False
1.8,4,9.1,7.7,8.5,33,200,False,False,False,True,False
1.5,4,4.6,5.3,4.9,58,115,False,False,False,True,False
3.5,6,12.2,8.5,10.6,27,248,False,False,False,True,False
3.5,6,12.5,9.8,11.3,25,265,False,False,False,True,False
3.5,6,13.0,9.3,11.3,25,266,False,False,False,True,False
3.5,6,12.4,9.3,11.0,26,257,False,False,False,True,False
3.5,6,12.6,10.0,11.4,25,269,False,False,False,True,False
1.6,4,7.3,6.0,6.7,42,160,False,False,False,True,False
1.6,4,7.8,6.1,7.0,40,168,False,False,False,True,False
1.6,4,8.9,7.0,8.1,35,192,False,False,False,True,False
1.6,4,10.1,7.6,9.0,31,214,False,False,False,True,False
2.0,4,7.8,5.6,6.8,42,161,False,False,False,True,False
2.0,4,9.1,6.3,7.9,36,187,False,False,False,True,False
1.6,4,9.7,7.4,8.6,33,205,False,False,False,True,False
1.6,4,10.3,7.9,9.2,31,218,False,False,False,True,False
2.0,4,9.4,7.1,8.4,34,199,False,False,False,True,False
2.0,4,9.8,7.4,8.7,32,207,False,False,False,True,False
1.6,4,4.2,4.2,4.2,67,99,False,False,False,True,False
1.6,4,4.2,4.0,4.1,69,96,False,False,False,True,False
2.0,4,8.6,7.0,7.9,36,187,False,False,False,True,False
1.6,4,9.0,8.0,8.6,33,201,False,False,False,True,False
2.0,4,9.2,7.8,8.6,33,202,False,False,False,True,False
3.8,6,11.9,8.8,10.5,27,250,False,False,False,True,False
3.8,6,12.3,9.6,11.1,25,265,False,False,False,True,False
2.4,4,10.8,8.0,9.6,29,225,False,False,False,True,False
2.0,4,12.0,9.2,10.7,26,255,False,False,False,True,False
2.4,4,11.3,8.8,10.1,28,238,False,False,False,True,False
1.6,4,8.6,6.6,7.7,37,181,False,False,False,True,False
2.5,4,8.8,6.4,7.7,37,182,False,False,False,True,False
2.0,4,5.3,4.6,5.0,56,117,False,False,False,True,False
2.0,4,10.0,7.9,9.1,31,216,False,False,False,True,False
2.0,4,10.8,9.2,10.1,28,239,False,False,False,True,False
2.4,4,11.0,9.1,10.1,28,241,False,False,False,True,False
1.6,4,8.5,6.9,7.8,36,184,False,False,False,True,False
1.6,4,9.4,7.0,8.3,34,196,False,False,False,True,False
2.0,4,9.1,7.1,8.2,34,193,False,False,False,True,False
2.0,4,10.6,8.3,9.5,30,226,False,False,False,True,False
1.6,4,8.0,7.0,7.5,38,178,False,False,False,True,False
1.6,4,8.6,6.8,7.8,36,184,False,False,False,True,False
3.0,6,12.5,8.7,10.8,26,254,False,False,False,False,True
3.0,6,12.5,9.3,11.1,25,261,False,False,False,False,True
3.0,6,12.3,8.7,10.7,26,251,False,False,False,False,True
3.0,6,12.5,9.2,11.0,26,259,False,False,False,False,True
2.0,4,10.8,8.3,9.7,29,228,False,False,False,False,True
3.5,6,12.5,9.0,10.9,26,257,False,False,False,False,True
5.6,8,17.8,12.3,15.3,18,360,False,False,False,False,True
2.0,4,11.0,8.4,9.8,29,231,False,False,False,False,True
2.0,4,11.2,8.6,10.1,28,236,False,False,False,False,True
2.0,4,10.7,8.8,9.9,29,227,False,False,False,False,True
2.0,4,10.9,8.7,9.9,29,232,False,False,False,False,True
3.0,6,13.3,10.0,11.8,24,277,False,False,False,False,True
5.0,8,14.5,11.0,12.9,22,303,False,False,False,False,True
2.0,4,10.2,7.8,9.2,31,215,False,False,False,False,True
3.0,6,11.9,8.5,10.4,27,242,False,False,False,False,True
3.0,6,12.4,8.8,10.8,26,253,False,False,False,False,True
3.0,6,13.0,9.2,11.3,25,265,False,False,False,False,True
5.0,8,15.2,9.8,12.7,22,299,False,False,False,False,True
5.0,8,15.2,9.8,12.7,22,299,False,False,False,False,True
2.0,4,10.2,7.8,9.2,31,215,False,False,False,False,True
3.0,6,11.9,8.5,10.4,27,242,False,False,False,False,True
3.0,6,12.4,8.8,10.8,26,253,False,False,False,False,True
3.0,6,13.0,9.2,11.3,25,265,False,False,False,False,True
5.0,8,15.2,9.8,12.7,22,299,False,False,False,False,True
5.0,8,15.2,9.8,12.7,22,299,False,False,False,False,True
2.0,4,9.8,6.9,8.5,33,200,False,False,False,False,True
2.0,4,10.7,7.7,9.4,30,220,False,False,False,False,True
2.0,4,10.1,7.2,8.8,32,207,False,False,False,False,True
2.0,4,10.6,7.6,9.2,31,217,False,False,False,False,True
3.0,6,12.0,8.4,10.4,27,243,False,False,False,False,True
2.0,4,10.4,7.6,9.1,31,214,False,False,False,True,False
2.4,4,10.8,7.6,9.3,30,219,False,False,False,True,False
3.2,6,11.9,8.2,10.2,28,240,False,False,False,True,False
2.0,4,11.2,8.0,9.8,29,229,False,False,False,True,False
2.4,4,11.2,8.0,9.8,29,230,False,False,False,True,False
3.2,6,12.2,8.6,10.6,27,249,False,False,False,True,False
2.0,4,11.5,8.6,10.2,28,240,False,False,False,True,False
3.2,6,12.8,9.0,11.1,25,259,False,False,False,True,False
2.0,4,11.8,9.2,10.6,27,249,False,False,False,True,False
3.2,6,12.9,9.9,11.6,24,269,False,False,False,True,False
2.4,4,10.6,7.6,9.3,30,218,False,False,False,True,False
2.4,4,10.4,7.3,9.0,31,211,False,False,False,True,False
2.4,4,10.8,7.8,9.5,30,222,False,False,False,True,False
2.4,4,10.8,7.6,9.4,30,221,False,False,False,True,False
3.6,6,13.7,10.7,12.3,23,290,False,False,False,True,False
3.6,6,14.3,10.4,12.6,22,296,False,False,False,True,False
3.6,6,12.7,9.6,11.3,25,265,False,False,False,True,False
5.7,8,16.7,10.9,14.1,20,331,False,False,False,True,False
6.2,8,20.9,13.8,17.7,16,413,False,False,False,False,True
6.4,8,18.3,12.6,15.7,18,368,False,False,False,False,True
1.3,4,9.8,7.4,8.7,32,204,False,False,False,True,False
2.4,4,10.8,7.8,9.5,30,222,False,False,False,True,False
1.3,4,10.1,8.1,9.2,31,216,False,False,False,True,False
1.3,4,10.8,8.7,9.9,29,230,False,False,False,True,False
2.4,4,11.2,8.2,9.8,29,230,False,False,False,True,False
2.0,4,10.7,9.8,10.3,27,241,False,False,False,True,False
3.6,6,12.8,10.4,11.8,24,274,False,False,False,True,False
3.6,6,12.0,9.8,11.0,26,259,False,False,False,True,False
3.6,6,13.7,9.6,11.8,24,277,False,False,False,True,False
2.0,4,11.5,10.9,11.2,25,263,False,False,False,True,False
2.0,4,11.3,10.5,10.9,26,257,False,False,False,True,False
3.0,6,10.6,8.1,9.5,30,255,True,False,False,False,False
3.6,6,12.9,10.7,11.9,24,280,False,False,False,True,False
3.6,6,12.6,10.7,11.8,24,276,False,False,False,True,False
3.6,6,13.8,10.1,12.2,23,285,False,False,False,True,False
1.6,4,8.7,6.6,7.8,36,184,False,False,False,True,False
2.0,4,7.9,5.9,7.0,40,165,False,False,False,True,False
2.0,4,8.6,6.4,7.6,37,180,False,False,False,True,False
1.6,4,8.9,6.9,8.0,35,190,False,False,False,True,False
2.0,4,8.0,6.0,7.1,40,169,False,False,False,True,False
1.6,4,4.6,5.1,4.8,59,114,False,False,False,True,False
1.6,4,4.5,4.8,4.7,60,110,False,False,False,True,False
1.6,4,5.1,5.8,5.4,52,129,False,False,False,True,False
2.4,4,9.5,7.1,8.4,34,199,False,False,False,True,False
2.0,4,5.9,5.2,5.6,50,132,False,False,False,True,False
1.6,4,7.2,5.9,6.6,43,151,False,False,False,True,False
1.6,4,7.8,6.0,7.0,40,167,False,False,False,True,False
3.3,6,12.7,9.9,11.5,25,271,False,False,False,True,False
2.4,4,11.2,9.0,10.2,28,242,False,False,False,True,False
3.3,6,12.3,9.5,11.1,25,261,False,False,False,True,False
2.0,4,8.6,7.1,7.9,36,188,False,False,False,True,False
2.0,4,9.6,7.6,8.7,32,206,False,False,False,True,False
2.4,4,10.1,7.6,9.0,31,214,False,False,False,True,False
2.0,4,12.1,9.6,11.0,26,261,False,False,False,True,False
2.4,4,10.8,9.1,10.0,28,239,False,False,False,True,False
3.3,6,13.6,9.6,11.8,24,279,False,False,False,False,True
3.8,6,12.5,9.6,11.2,25,264,False,False,False,True,False
6.5,12,26.2,15.5,21.4,13,485,False,False,False,False,True
6.5,12,26.6,15.8,21.7,13,493,False,False,False,False,True
5.2,10,18.0,12.9,15.7,18,370,False,False,False,False,True
5.2,10,18.0,12.9,15.7,18,370,False,False,False,False,True
5.2,10,18.0,12.9,15.7,18,370,False,False,False,False,True
5.2,10,18.0,12.9,15.7,18,370,False,False,False,False,True
4.0,8,19.2,14.1,16.9,17,384,False,False,False,False,True
3.0,6,14.8,11.4,13.3,21,311,False,False,False,False,True
3.0,6,11.3,9.2,10.4,27,279,True,False,False,False,False
2.0,4,12.6,9.7,11.3,25,266,False,False,False,False,True
2.0,4,12.3,9.8,11.1,25,262,False,False,False,False,True
3.0,6,12.2,9.4,11.0,26,258,False,False,False,False,True
3.0,6,10.7,8.3,9.6,29,256,True,False,False,False,False
5.0,8,14.4,11.2,12.9,22,305,False,False,False,False,True
5.0,8,14.4,11.3,13.0,22,305,False,False,False,False,True
5.0,8,17.1,12.6,15.1,19,354,False,False,False,False,True
5.0,8,17.9,12.7,15.5,18,365,False,False,False,False,True
3.0,6,12.6,9.6,11.3,25,264,False,False,False,False,True
3.0,6,10.7,8.3,9.6,29,256,True,False,False,False,False
5.0,8,14.1,10.7,12.6,22,294,False,False,False,False,True
5.0,8,16.2,12.0,14.3,20,336,False,False,False,False,True
2.0,4,11.8,8.7,10.4,27,245,False,False,False,False,True
2.0,4,11.4,8.9,10.3,27,242,False,False,False,False,True
2.0,4,11.2,8.9,10.2,28,238,False,False,False,False,True
2.0,4,11.7,9.2,10.6,27,248,False,False,False,False,True
3.0,6,13.0,10.0,11.6,24,273,False,False,False,False,True
3.0,6,13.0,10.0,11.6,24,273,False,False,False,False,True
5.0,8,15.2,11.5,13.5,21,318,False,False,False,False,True
2.5,4,5.5,5.2,5.3,53,124,False,False,False,True,False
3.5,6,10.7,7.2,9.1,31,213,False,False,False,True,False
3.5,6,10.9,7.5,9.4,30,219,False,False,False,True,False
3.5,6,12.3,9.1,10.9,26,254,False,False,False,False,True
5.0,8,14.9,9.7,12.5,23,293,False,False,False,False,True
4.6,8,16.2,12.3,14.5,19,337,False,False,False,False,True
2.0,4,11.0,7.6,9.5,30,220,False,False,False,False,True
3.5,6,12.3,9.1,10.9,26,254,False,False,False,False,True
3.5,6,12.3,9.1,10.9,26,254,False,False,False,False,True
5.0,8,15.1,9.5,12.6,22,294,False,False,False,False,True
3.5,6,9.0,7.1,8.1,35,189,False,False,False,False,True
3.4,6,13.2,8.7,11.1,25,262,False,False,False,False,True
3.5,6,10.3,7.7,9.1,31,214,False,False,False,False,True
5.7,8,19.2,14.3,16.9,17,395,False,False,False,False,True
2.0,4,10.7,8.5,9.7,29,226,False,False,False,False,True
2.0,4,10.8,8.9,9.9,29,232,False,False,False,False,True
2.5,4,7.2,7.9,7.5,38,176,False,False,False,True,False
3.5,6,13.1,9.8,11.2,25,262,False,False,False,False,True
3.5,6,13.1,9.8,11.2,25,262,False,False,False,False,True
5.0,8,14.4,9.6,12.2,23,285,False,False,False,False,True
3.5,6,12.2,9.0,10.8,26,252,False,False,False,True,False
3.5,6,13.1,9.4,11.1,25,268,False,False,False,True,False
3.5,6,7.5,8.4,7.9,36,185,False,False,False,False,True
3.5,6,8.1,8.4,8.1,35,190,False,False,False,False,True
2.0,4,8.0,6.3,7.2,39,168,False,False,False,True,False
2.0,4,5.7,6.2,6.0,47,140,False,False,False,True,False
3.0,6,13.7,9.7,11.9,24,280,False,False,False,True,False
2.7,6,14.0,9.5,12.0,24,281,False,False,False,True,False
3.0,6,14.5,9.8,12.3,23,289,False,False,False,True,False
3.7,6,14.3,9.7,12.2,23,287,False,False,False,True,False
2.0,4,11.1,8.1,9.8,29,229,False,False,False,True,False
2.3,4,11.1,8.2,9.8,29,230,False,False,False,True,False
2.0,4,12.1,8.4,10.4,27,245,False,False,False,True,False
2.0,4,5.5,5.7,5.6,50,131,False,False,False,True,False
2.0,4,12.0,9.6,10.7,26,250,False,False,False,True,False
2.7,6,12.5,9.2,11.0,26,258,False,False,False,True,False
3.5,6,15.0,11.5,13.4,21,315,False,False,False,True,False
3.0,6,14.1,9.8,12.2,23,286,False,False,False,False,True
3.0,6,14.1,9.8,12.2,23,286,False,False,False,False,True
3.0,6,14.7,9.9,12.6,22,295,False,False,False,False,True
3.0,6,15.9,11.1,13.7,21,324,False,False,False,False,True
3.0,6,15.9,11.1,13.7,21,324,False,False,False,False,True
3.8,8,17.3,12.9,15.3,18,360,False,False,False,False,True
3.8,8,17.3,12.9,15.3,18,360,False,False,False,False,True
3.0,6,14.1,9.8,12.2,23,286,False,False,False,False,True
3.0,6,15.0,10.3,12.8,22,301,False,False,False,False,True
3.8,8,16.0,10.8,13.7,21,321,False,False,False,False,True
2.0,4,8.3,6.9,7.7,37,179,False,False,False,True,False
2.0,4,8.8,7.0,8.0,35,186,False,False,False,True,False
2.0,4,8.6,7.4,8.1,35,189,False,False,False,True,False
2.0,4,8.9,7.1,8.1,35,189,False,False,False,True,False
2.5,4,9.3,7.1,8.3,34,194,False,False,False,True,False
2.0,4,9.4,7.7,8.6,33,202,False,False,False,True,False
2.5,4,9.9,7.7,8.9,32,208,False,False,False,True,False
2.5,4,9.5,7.4,8.6,33,200,False,False,False,True,False
2.5,4,9.7,7.8,8.8,32,206,False,False,False,True,False
2.5,4,9.3,7.6,8.5,33,201,False,False,False,True,False
2.5,4,10.2,8.2,9.3,30,217,False,False,False,True,False
2.5,4,9.8,7.9,9.0,31,208,False,False,False,True,False
2.5,4,10.8,8.7,9.8,29,230,False,False,False,True,False
2.5,4,11.6,9.1,10.5,27,244,False,False,False,True,False
2.0,4,8.4,6.6,7.6,37,178,False,False,False,True,False
2.0,4,8.7,6.4,7.7,37,180,False,False,False,True,False
2.5,4,8.8,6.4,7.7,37,181,False,False,False,True,False
2.5,4,8.8,6.6,7.8,36,183,False,False,False,True,False
2.5,4,9.2,7.0,8.2,34,192,False,False,False,True,False
2.0,4,8.6,6.7,7.7,37,181,False,False,False,True,False
2.0,4,8.7,6.6,7.8,36,181,False,False,False,True,False
2.5,4,9.0,6.8,8.0,35,187,False,False,False,True,False
2.5,4,9.2,6.6,8.1,35,189,False,False,False,True,False
2.5,4,9.8,7.4,8.7,32,204,False,False,False,True,False
2.5,4,9.0,6.7,8.0,35,188,False,False,False,True,False
2.5,4,10.0,7.5,8.9,32,208,False,False,False,True,False
2.0,4,9.0,6.6,7.9,36,186,False,False,False,False,True
2.0,4,9.0,7.0,8.1,35,189,False,False,False,False,True
3.0,6,12.4,8.7,10.7,26,253,False,False,False,False,True
3.0,6,12.7,9.2,11.2,25,263,False,False,False,False,True
3.0,6,12.9,8.8,11.1,25,255,False,False,False,False,True
3.0,6,12.4,8.9,10.8,26,255,False,False,False,False,True
4.0,8,13.2,8.7,11.2,25,263,False,False,False,False,True
4.0,8,13.2,8.7,11.2,25,263,False,False,False,False,True
4.0,8,13.9,9.7,12.0,24,282,False,False,False,False,True
4.0,8,13.9,9.2,11.8,24,277,False,False,False,False,True
3.0,6,12.4,8.7,10.7,26,235,False,False,False,False,True
3.0,6,11.2,8.3,9.9,29,232,False,False,False,False,True
3.0,6,12.5,9.0,10.9,26,245,False,False,False,False,True
3.0,6,12.3,8.5,10.6,27,237,False,False,False,False,True
4.0,8,16.0,10.5,13.5,21,318,False,False,False,False,True
4.0,8,14.6,10.4,12.7,22,299,False,False,False,False,True
4.0,8,18.1,15.6,17.0,17,396,False,False,False,False,True
4.0,8,15.0,10.9,13.2,21,309,False,False,False,False,True
4.0,8,15.0,10.9,13.2,21,309,False,False,False,False,True
4.0,8,15.9,11.8,14.0,20,327,False,False,False,False,True
4.0,8,14.1,8.9,11.8,24,275,False,False,False,False,True
4.0,8,15.8,9.8,13.1,22,306,False,False,False,False,True
4.0,8,14.0,8.7,11.6,24,271,False,False,False,False,True
6.0,12,18.6,10.9,15.1,19,356,False,False,False,False,True
2.0,4,11.0,7.3,9.4,30,219,False,False,False,False,True
2.0,4,11.3,8.1,9.9,29,231,False,False,False,False,True
2.0,4,10.9,7.7,9.5,30,221,False,False,False,False,True
2.0,4,10.9,7.7,9.5,30,221,False,False,False,False,True
3.0,6,11.3,7.9,9.8,29,213,False,False,False,False,True
3.0,6,12.7,10.1,11.6,24,271,False,False,False,False,True
3.0,6,12.5,9.1,11.0,26,257,False,False,False,False,True
4.0,8,18.0,14.1,16.3,17,378,False,False,False,False,True
4.0,8,14.4,9.5,12.2,23,286,False,False,False,False,True
6.0,12,18.4,11.1,15.1,19,355,False,False,False,False,True
